19428
19056
18017
18017
19087
10128
10128
44460
19380
19380
19462
19462
19425
19425
90048
21212
19428
18018
34996
19312
19087
19087
19462
19462
18052
18018
18018
18018
18052
19320
19320
18017
21842
18018
16105
16101
16105
16101
44460
18104
18104
19475
19330
19330
19330
10011
17406
18017
18017
18018
18017
18018
18018
19008
20016
19341
19341
49006
49006
19355
19355
19107
19380
19380
19301
19320
19320
21236
19312
18018
18017
18017
20009
20016
19087
19087
19125
01803
01803
19006
19312
18017
19047
19047
07003
07003
19460
19460
18032
18032
10032
10032
19006
19083
19083
02116
19087
19107
19301
19301
19008
19008
19008
19464
19464
19312
19312
01876
18017
18017
21874
21874
21771
21771
10023
10023
18018
15367
15367
02116
21146
21146
18017
19320
19320
18015
18015
19128
19128
18018
18018
19438
21212
19438
18055
18055
18017
18017
18017
92109
18017
92109
92109
19428
18018
18045
18045
